sex herdyear abattoir classifier herd age ageQuadrat yearsaison breedcomb prodsystem calfcull controlcull ageVK slaughterCategory branding cccn ccco ccan ccas ccao ccvn ccvo cwcn cwco cwan cwas cwao cwvn cwvo cfcn cfco cfan cfas cfao cfvn cfvo cacn caco caan caas caao cavn cavo Effekt_HeterosisSumHet Effekt_RekombinationSumRec
1 36 2 1 46 118 13924 4 25 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.06 0 0 0 0 0 0 3 0 0 0 0 0 0 1.18 0 0 0 0 0 6 1
1 125 2 3 73 149 22201 3 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.39 0 0 0 0 0 0 3 0 0 0 0 0 0 1.49 0 0 0 0 0 3 4
1 8 2 12 1 151 22801 4 25 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.24 0 0 0 0 0 0 3 0 0 0 0 0 0 1.51 0 0 0 0 0 6 2
1 10 7 11 5 150 22500 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.35 0 0 0 0 0 0 3 0 0 0 0 0 0 1.50 0 0 0 0 0 2 2
3 10 2 3 5 153 23409 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.01 0 0 0 0 0 0 3 0 0 0 0 0 0 1.53 0 0 0 0 0 2 2
3 50 1 3 17 138 19044 1 9 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.06 0 0 0 0 0 0 3 0 0 0 0 0 0 1.38 0 0 0 0 0 2 3
1 31 2 1 64 142 20164 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.23 0 0 0 0 0 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 2 3
3 84 2 16 64 136 18496 3 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.24 0 0 0 0 0 0 3 0 0 0 0 0 0 1.36 0 0 0 0 0 6 3
1 136 4 4 66 141 19881 3 11 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.11 0 0 0 0 0 0 2 0 0 0 0 0 0 1.41 0 0 0 0 0 2 3
1 5 1 3 11 178 31684 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 1 1
1 65 3 5 44 159 25281 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 0 3 0 0 0 0 0 0 1.59 0 0 0 0 0 2 3
1 65 3 5 44 131 17161 4 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.30 0 0 0 0 0 0 2 0 0 0 0 0 0 1.31 0 0 0 0 0 2 2
3 210 6 19 71 194 37636 4 15 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.18 0 0 0 0 0 0 3 0 0 0 0 0 0 1.94 0 0 0 0 0 6 3
1 58 6 9 65 402 161604 3 19 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.82 0 0 0 0 0 0 3 0 0 0 0 0 0 4.02 0 0 6 2
1 50 1 3 17 118 13924 1 3 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 0 3 0 0 0 0 0 0 1.18 0 0 0 0 0 6 2
1 6 1 1 19 370 136900 3 9 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 2.89 0 0 0 0 0 0 2 0 0 0 0 0 0 3.70 0 0 2 3
1 30 1 12 26 389 151321 2 23 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.02 0 0 0 0 0 0 3 0 0 0 0 0 0 3.89 0 0 6 3
1 1 1 3 1 175 30625 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.75 0 0 0 0 0 2 2
1 1 2 19 1 170 28900 2 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.18 0 0 0 0 0 0 2 0 0 0 0 0 0 1.70 0 0 0 0 0 2 2
1 31 2 3 64 138 19044 3 22 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.39 0 0 0 0 0 0 3 0 0 0 0 0 0 1.38 0 0 0 0 0 1 1
1 23 1 3 63 361 130321 2 14 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.22 0 0 0 0 0 0 2 0 0 0 0 0 0 3.61 0 0 6 5
3 1 5 7 1 143 20449 3 19 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.36 0 0 0 0 0 0 2 0 0 0 0 0 0 1.43 0 0 0 0 0 6 2
1 10 2 3 5 137 18769 1 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.33 0 0 0 0 0 0 2 0 0 0 0 0 0 1.37 0 0 0 0 0 6 2
1 4 6 3 9 440 193600 1 19 1 0 0 0 OB conventional 0 0 0 0 5 0 0 0 0 0 0 2.94 0 0 0 0 0 0 3 0 0 0 0 0 0 4.40 0 0 6 3
1 10 2 3 5 128 16384 1 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 0.98 0 0 0 0 0 0 2 0 0 0 0 0 0 1.28 0 0 0 0 0 2 2
1 157 1 3 3 160 25600 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.34 0 0 0 0 0 0 2 0 0 0 0 0 0 1.60 0 0 0 0 0 2 2
3 14 6 5 56 466 217156 3 23 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.86 0 0 0 0 0 0 4 0 0 0 0 0 0 4.66 0 0 6 2
3 145 3 9 229 177 31329 4 21 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.32 0 0 0 0 0 0 3 0 0 0 0 0 0 1.77 0 0 0 0 0 6 3
1 50 6 16 53 329 108241 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.76 0 0 0 0 0 0 3 0 0 0 0 0 0 3.29 0 0 6 2
1 23 1 1 63 382 145924 3 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.14 0 0 0 0 0 0 3 0 0 0 0 0 0 3.82 0 0 6 2
3 32 4 13 138 561 314721 3 26 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 3.10 0 0 0 0 0 0 4 0 0 0 0 0 0 5.61 0 0 6 3
1 63 3 13 16 295 87025 3 22 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 2.44 0 0 0 0 0 0 3 0 0 0 0 0 0 2.95 0 0 1 1
3 38 6 1 56 588 345744 1 3 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 3.16 0 0 0 0 0 0 4 0 0 0 0 0 0 5.88 0 0 6 2
1 21 4 17 11 195 38025 4 10 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 0 3 0 0 0 0 0 0 1.95 0 0 0 0 0 3 5
1 56 1 1 58 341 116281 2 35 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.92 0 0 0 0 0 0 3 0 0 0 0 0 0 3.41 0 0 6 2
1 95 2 3 46 161 25921 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.16 0 0 0 0 0 0 3 0 0 0 0 0 0 1.61 0 0 0 0 0 2 2
1 16 4 23 21 498 248004 4 21 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.02 0 0 0 0 0 0 2 0 0 0 0 0 0 4.98 0 0 6 2
1 21 4 13 21 361 130321 4 21 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.04 0 0 0 0 0 0 2 0 0 0 0 0 0 3.61 0 0 6 1
1 8 1 1 50 446 198916 4 18 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 3.28 0 0 0 0 0 0 3 0 0 0 0 0 0 4.46 0 0 6 3
1 13 1 3 29 348 121104 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.43 0 0 0 0 0 0 3 0 0 0 0 0 0 3.48 0 0 6 2
1 25 1 1 29 334 111556 1 28 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 3.02 0 0 0 0 0 0 3 0 0 0 0 0 0 3.34 0 0 6 2
3 29 6 4 57 178 31684 4 21 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 6 2
1 36 6 12 46 158 24964 2 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.22 0 0 0 0 0 0 2 0 0 0 0 0 0 1.58 0 0 0 0 0 2 2
1 4 4 6 8 362 131044 1 7 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.16 0 0 0 0 0 0 3 0 0 0 0 0 0 3.62 0 0 6 4
1 18 1 12 19 345 119025 4 11 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.97 0 0 0 0 0 0 3 0 0 0 0 0 0 3.45 0 0 5 4
1 18 1 12 19 377 142129 4 11 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 3.02 0 0 0 0 0 0 3 0 0 0 0 0 0 3.77 0 0 5 4
1 18 1 3 19 361 130321 4 11 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.12 0 0 0 0 0 0 3 0 0 0 0 0 0 3.61 0 0 5 4
3 36 5 7 46 142 20164 3 25 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.11 0 0 0 0 0 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 6 3
1 23 1 1 63 383 146689 2 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.99 0 0 0 0 0 0 3 0 0 0 0 0 0 3.83 0 0 6 2
1 13 1 12 29 338 114244 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.42 0 0 0 0 0 0 2 0 0 0 0 0 0 3.38 0 0 6 2
3 65 3 10 44 131 17161 1 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.14 0 0 0 0 0 0 3 0 0 0 0 0 0 1.31 0 0 0 0 0 6 2
3 24 6 15 43 150 22500 4 21 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.27 0 0 0 0 0 0 3 0 0 0 0 0 0 1.50 0 0 0 0 0 6 1
1 5 4 23 11 195 38025 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.36 0 0 0 0 0 0 2 0 0 0 0 0 0 1.95 0 0 0 0 0 2 2
3 30 1 12 26 442 195364 2 34 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.15 0 0 0 0 0 0 1 0 0 0 0 0 0 4.42 0 0 6 2
1 10 8 23 5 139 19321 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.07 0 0 0 0 0 0 2 0 0 0 0 0 0 1.39 0 0 0 0 0 2 2
1 21 4 13 21 361 130321 4 12 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.99 0 0 0 0 0 0 2 0 0 0 0 0 0 3.61 0 0 1 1
1 10 5 20 5 124 15376 3 13 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.04 0 0 0 0 0 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 6 2
3 16 3 62 6 619 383161 3 37 5 0 0 0 RG 8 0 0 0 5 0 0 0 0 0 0 2.85 0 0 0 0 0 0 3 0 0 0 0 0 0 6.19 0 0 0 2 2
3 9 1 1 17 134 17956 1 1 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.44 0 0 0 0 0 0 3 0 0 0 0 0 0 1.34 0 0 0 0 0 2 2
3 65 3 2 44 149 22201 3 21 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.49 0 0 0 0 0 6 2
1 5 5 20 11 175 30625 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.18 0 0 0 0 0 0 2 0 0 0 0 0 0 1.75 0 0 0 0 0 2 2
1 46 6 4 18 158 24964 4 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.58 0 0 0 0 0 2 2
1 63 6 5 16 270 72900 2 3 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.42 0 0 0 0 0 0 3 0 0 0 0 0 0 2.70 0 0 6 2
1 63 3 2 16 319 101761 3 15 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.60 0 0 0 0 0 0 4 0 0 0 0 0 0 3.19 0 0 6 2
3 163 4 23 144 557 310249 4 8 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.40 0 0 0 0 0 0 3 0 0 0 0 0 0 5.57 0 0 3 4
2 144 4 13 144 665 442225 1 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.11 0 0 0 0 0 0 3 0 0 0 0 0 0 6.65 0 0 4 4
2 163 4 23 144 515 265225 3 4 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 2.68 0 0 0 0 0 0 2 0 0 0 0 0 0 5.15 0 0 4 4
2 163 4 23 144 483 233289 4 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 2.98 0 0 0 0 0 0 3 0 0 0 0 0 0 4.83 0 0 4 4
2 163 4 23 144 494 244036 3 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.15 0 0 0 0 0 0 3 0 0 0 0 0 0 4.94 0 0 4 4
2 163 4 23 144 490 240100 3 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.24 0 0 0 0 0 0 4 0 0 0 0 0 0 4.90 0 0 4 4
2 144 4 8 144 536 287296 4 8 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.06 0 0 0 0 0 0 2 0 0 0 0 0 0 5.36 0 0 3 4
2 144 4 8 144 506 256036 4 8 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.34 0 0 0 0 0 0 2 0 0 0 0 0 0 5.06 0 0 3 4
3 144 4 13 144 616 379456 2 2 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.51 0 0 0 0 0 0 4 0 0 0 0 0 0 6.16 0 0 4 4
2 144 4 9 144 545 297025 1 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 2.97 0 0 0 0 0 0 2 0 0 0 0 0 0 5.45 0 0 4 4
2 144 4 8 144 484 234256 4 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.29 0 0 0 0 0 0 2 0 0 0 0 0 0 4.84 0 0 4 4
2 144 4 9 144 459 210681 1 2 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.08 0 0 0 0 0 0 3 0 0 0 0 0 0 4.59 0 0 4 4
1 35 1 1 63 420 176400 1 9 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 3.11 0 0 0 0 0 0 2 0 0 0 0 0 0 4.20 0 0 2 2
3 95 1 12 28 477 227529 4 19 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.87 0 0 0 0 0 0 4 0 0 0 0 0 0 4.77 0 0 6 1
1 191 6 4 119 162 26244 3 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.16 0 0 0 0 0 0 3 0 0 0 0 0 0 1.62 0 0 0 0 0 2 2
1 34 1 12 30 397 157609 2 19 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.36 0 0 0 0 0 0 3 0 0 0 0 0 0 3.97 0 0 6 1
1 8 2 1 1 142 20164 4 19 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.31 0 0 0 0 0 0 2 0 0 0 0 0 0 1.42 0 0 0 0 0 6 2
3 1 1 12 1 142 20164 3 19 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 6 2
1 16 4 41 21 438 191844 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.91 0 0 0 0 0 0 3 0 0 0 0 0 0 4.38 0 0 6 2
1 16 4 13 21 382 145924 1 3 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 3.00 0 0 0 0 0 0 3 0 0 0 0 0 0 3.82 0 0 6 2
3 16 4 6 21 386 148996 1 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.90 0 0 0 0 0 0 3 0 0 0 0 0 0 3.86 0 0 6 2
1 73 6 1 9 423 178929 2 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.07 0 0 0 0 0 0 2 0 0 0 0 0 0 4.23 0 0 6 2
1 10 6 5 5 145 21025 3 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.20 0 0 0 0 0 0 2 0 0 0 0 0 0 1.45 0 0 0 0 0 2 2
1 26 2 2 46 143 20449 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.10 0 0 0 0 0 0 3 0 0 0 0 0 0 1.43 0 0 0 0 0 2 2
1 121 6 31 209 139 19321 3 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.27 0 0 0 0 0 0 3 0 0 0 0 0 0 1.39 0 0 0 0 0 2 2
1 121 3 8 209 174 30276 1 29 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.33 0 0 0 0 0 0 3 0 0 0 0 0 0 1.74 0 0 0 0 0 2 3
1 121 5 51 209 113 12769 1 19 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.52 0 0 0 0 0 0 3 0 0 0 0 0 0 1.13 0 0 0 0 0 6 2
1 121 6 20 209 130 16900 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.10 0 0 0 0 0 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 2 3
1 121 6 20 209 128 16384 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.13 0 0 0 0 0 0 3 0 0 0 0 0 0 1.28 0 0 0 0 0 2 2
1 121 6 20 209 154 23716 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.21 0 0 0 0 0 0 2 0 0 0 0 0 0 1.54 0 0 0 0 0 2 2
1 121 6 1 209 137 18769 2 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.37 0 0 0 0 0 0 3 0 0 0 0 0 0 1.37 0 0 0 0 0 6 2
1 181 3 7 209 133 17689 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.37 0 0 0 0 0 0 3 0 0 0 0 0 0 1.33 0 0 0 0 0 2 2
1 181 3 7 209 150 22500 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.16 0 0 0 0 0 0 2 0 0 0 0 0 0 1.50 0 0 0 0 0 2 2
1 29 6 9 57 159 25281 4 3 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.59 0 0 0 0 0 6 2
1 65 3 10 44 134 17956 3 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.35 0 0 0 0 0 0 2 0 0 0 0 0 0 1.34 0 0 0 0 0 2 3
1 18 1 3 19 414 171396 2 26 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.89 0 0 0 0 0 0 2 0 0 0 0 0 0 4.14 0 0 6 3
1 18 1 3 19 469 219961 3 21 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.17 0 0 0 0 0 0 2 0 0 0 0 0 0 4.69 0 0 6 2
1 18 1 3 19 417 173889 3 19 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.32 0 0 0 0 0 0 2 0 0 0 0 0 0 4.17 0 0 6 2
1 6 1 3 19 446 198916 4 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.12 0 0 0 0 0 0 3 0 0 0 0 0 0 4.46 0 0 6 2
1 6 1 3 19 429 184041 4 21 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 3.03 0 0 0 0 0 0 2 0 0 0 0 0 0 4.29 0 0 6 2
1 6 1 1 19 404 163216 1 21 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 3.08 0 0 0 0 0 0 3 0 0 0 0 0 0 4.04 0 0 6 2
3 27 1 1 19 521 271441 2 19 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.86 0 0 0 0 0 0 3 0 0 0 0 0 0 5.21 0 0 6 2
3 27 1 1 19 577 332929 2 19 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.87 0 0 0 0 0 0 4 0 0 0 0 0 0 5.77 0 0 6 2
3 27 1 1 19 564 318096 2 19 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 3.11 0 0 0 0 0 0 4 0 0 0 0 0 0 5.64 0 0 6 2
1 10 2 3 5 180 32400 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 0 3 0 0 0 0 0 0 1.80 0 0 0 0 0 2 2
1 10 2 3 5 179 32041 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.44 0 0 0 0 0 0 3 0 0 0 0 0 0 1.79 0 0 0 0 0 2 2
1 10 2 3 5 169 28561 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.42 0 0 0 0 0 0 3 0 0 0 0 0 0 1.69 0 0 0 0 0 2 2
1 10 2 3 5 168 28224 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.08 0 0 0 0 0 0 1 0 0 0 0 0 0 1.68 0 0 0 0 0 2 2
1 10 1 3 5 167 27889 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.40 0 0 0 0 0 0 3 0 0 0 0 0 0 1.67 0 0 0 0 0 2 2
1 10 2 7 5 150 22500 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.00 0 0 0 0 0 0 2 0 0 0 0 0 0 1.50 0 0 0 0 0 2 2
1 10 5 20 5 140 19600 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.08 0 0 0 0 0 0 3 0 0 0 0 0 0 1.40 0 0 0 0 0 2 2
1 34 1 12 30 360 129600 4 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.21 0 0 0 0 0 0 3 0 0 0 0 0 0 3.60 0 0 6 2
1 8 1 12 1 164 26896 4 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 0.98 0 0 0 0 0 0 2 0 0 0 0 0 0 1.64 0 0 0 0 0 3 4
3 145 3 5 206 601 361201 2 35 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.89 0 0 0 0 0 0 2 0 0 0 0 0 0 6.01 0 0 6 2
3 27 1 3 19 556 309136 2 3 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 3.02 0 0 0 0 0 0 4 0 0 0 0 0 0 5.56 0 0 6 2
1 141 4 13 134 407 165649 4 7 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.16 0 0 0 0 0 0 3 0 0 0 0 0 0 4.07 0 0 6 4
1 46 6 19 18 174 30276 4 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 0 2 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
1 43 5 51 6 431 185761 4 31 4 0 0 0 MT 3 0 0 0 6 0 0 0 0 0 0 3.12 0 0 0 0 0 0 3 0 0 0 0 0 0 4.31 0 0 0 4 5
3 6 1 1 19 502 252004 2 19 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.63 0 0 0 0 0 0 4 0 0 0 0 0 0 5.02 0 0 6 2
1 23 1 12 63 373 139129 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.12 0 0 0 0 0 0 2 0 0 0 0 0 0 3.73 0 0 6 2
1 39 6 11 18 147 21609 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.37 0 0 0 0 0 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 2 2
1 31 2 12 82 130 16900 2 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.46 0 0 0 0 0 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 2 2
1 38 6 7 43 130 16900 3 10 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 3 5
1 21 4 17 11 179 32041 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 0 3 0 0 0 0 0 0 1.79 0 0 0 0 0 2 3
3 222 1 19 224 117 13689 3 7 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.17 0 0 0 0 0 6 3
1 222 1 19 224 150 22500 4 29 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.50 0 0 0 0 0 3 3
1 222 1 19 224 153 23409 4 26 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.53 0 0 0 0 0 6 3
1 224 1 1 224 146 21316 3 26 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.35 0 0 0 0 0 0 2 0 0 0 0 0 0 1.46 0 0 0 0 0 6 3
1 224 1 3 224 147 21609 3 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.44 0 0 0 0 0 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 2 2
1 158 4 23 101 454 206116 3 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.26 0 0 0 0 0 0 4 0 0 0 0 0 0 4.54 0 0 6 2
1 8 2 12 1 151 22801 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.34 0 0 0 0 0 0 4 0 0 0 0 0 0 1.51 0 0 0 0 0 2 2
3 36 6 5 46 131 17161 2 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.10 0 0 0 0 0 0 3 0 0 0 0 0 0 1.31 0 0 0 0 0 2 2
1 89 1 12 93 143 20449 3 10 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.22 0 0 0 0 0 0 3 0 0 0 0 0 0 1.43 0 0 0 0 0 3 4
3 89 1 3 93 132 17424 3 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.29 0 0 0 0 0 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 6 2
1 89 1 3 93 111 12321 3 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.38 0 0 0 0 0 0 3 0 0 0 0 0 0 1.11 0 0 0 0 0 3 4
3 89 1 3 93 113 12769 3 15 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.22 0 0 0 0 0 0 4 0 0 0 0 0 0 1.13 0 0 0 0 0 6 2
3 89 2 12 93 137 18769 1 23 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.36 0 0 0 0 0 0 4 0 0 0 0 0 0 1.37 0 0 0 0 0 6 2
1 89 1 1 93 142 20164 1 33 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.43 0 0 0 0 0 0 2 0 0 0 0 0 0 1.42 0 0 0 0 0 6 4
